Date,HomeTeam,AwayTeam,Target,home_avg_goals_scored,home_avg_goals_conceded,home_avg_shots,home_avg_shots_target,home_avg_corners,home_win_rate,home_form,away_avg_goals_scored,away_avg_goals_conceded,away_avg_shots,away_avg_shots_target,away_avg_corners,away_win_rate,away_form,form_difference,goal_difference,home_shot_efficiency,away_shot_efficiency,home_advantage,Target_encoded
2021-12-14,Anderlecht,St Truiden,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,2.4,0.3283582089552239,0.33333333333333337,0.6,0
2021-12-14,Oostende,Kortrijk,A,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.7999999999999999,-1.8000000000000003,0.36708860759493667,0.31818181818181823,-0.2,2
2021-12-15,Mechelen,Gent,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.3999999999999999,0.3611111111111111,0.3230769230769231,0.0,0
2021-12-15,Waregem,St. Gilloise,A,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.8,-0.3999999999999999,0.44642857142857145,0.2804878048780488,-0.2,2
2021-12-15,Oud-Heverlee Leuven,Club Brugge,A,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.6,1.0,16.2,6.4,5.2,0.6,1.8,0.0,0.19999999999999996,0.390625,0.372093023255814,-0.19999999999999996,2
2021-12-16,Antwerp,Eupen,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.20000000000000007,1.0,0.4,0.25,0.0,0
2021-12-16,Genk,Charleroi,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.19999999999999996,-2.220446049250313e-16,0.3333333333333333,0.275,0.0,0
2021-12-17,Seraing,Kortrijk,A,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-1.2,-1.4,0.17073170731707318,0.31818181818181823,-0.4,2
2021-12-18,Beerschot VA,Oostende,A,1.2,2.8,10.2,3.6,2.8,0.0,0.0,0.8,3.0,14.8,5.8,5.4,0.2,0.6,-0.6,0.6000000000000003,0.32142857142857145,0.36708860759493667,-0.2,2
2021-12-18,St. Gilloise,Cercle Brugge,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.8,1.2,0.2804878048780488,0.30952380952380953,0.2,0
2021-12-18,Waregem,Mechelen,H,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.5999999999999999,0.0,0.44642857142857145,0.3611111111111111,-0.2,0
2021-12-18,Gent,St Truiden,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.9999999999999998,0.3230769230769231,0.33333333333333337,0.4,0
2021-12-19,Club Brugge,Anderlecht,D,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.40000000000000013,-0.19999999999999984,0.372093023255814,0.3283582089552239,0.0,1
2021-12-19,Eupen,Charleroi,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.2000000000000002,-0.8,0.25,0.275,-0.39999999999999997,2
2021-12-19,Genk,Antwerp,D,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.2,-0.20000000000000018,0.3333333333333333,0.4,0.39999999999999997,1
2021-12-19,Oud-Heverlee Leuven,Standard,H,1.6,0.8,11.8,5.0,5.8,0.4,1.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.40000000000000013,1.0,0.390625,0.16666666666666666,0.0,0
2021-12-26,Cercle Brugge,Club Brugge,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-1.0,-1.4000000000000001,0.30952380952380953,0.372093023255814,-0.39999999999999997,0
2021-12-26,Standard,Waregem,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.5999999999999999,-0.19999999999999996,0.16666666666666666,0.44642857142857145,0.2,2
2021-12-26,St. Gilloise,Gent,D,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.20000000000000018,0.0,0.2804878048780488,0.3230769230769231,0.0,1
2021-12-26,Oostende,Genk,A,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.4,-2.4000000000000004,0.36708860759493667,0.3333333333333333,-0.39999999999999997,2
2021-12-27,Charleroi,Oud-Heverlee Leuven,A,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.6,0.8,11.8,5.0,5.8,0.4,1.8,0.0,-0.5999999999999999,0.275,0.390625,0.19999999999999996,2
2021-12-27,Mechelen,Seraing,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.2,1.7999999999999998,0.3611111111111111,0.17073170731707318,0.4,0
2021-12-27,St Truiden,Eupen,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.0,-1.0,0.33333333333333337,0.25,-0.2,0
2022-01-14,Gent,Kortrijk,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.0,0.7999999999999998,0.3230769230769231,0.31818181818181823,0.0,1
2022-01-15,Club Brugge,St Truiden,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2000000000000002,2.2,0.372093023255814,0.33333333333333337,0.6,0
2022-01-16,Antwerp,Charleroi,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.0,0.19999999999999996,0.4,0.275,-0.39999999999999997,0
2022-01-16,Eupen,Cercle Brugge,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.2,2.0,15.8,5.2,7.6,0.2,0.8,-0.20000000000000007,0.20000000000000018,0.25,0.30952380952380953,0.0,2
2022-01-16,Anderlecht,Standard,D,1.4,0.6,12.4,4.4,5.8,0.6,2.2,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.8000000000000003,0.9999999999999999,0.3283582089552239,0.16666666666666666,0.19999999999999996,1
2022-01-18,Seraing,St. Gilloise,A,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-1.4000000000000001,-2.1999999999999997,0.17073170731707318,0.2804878048780488,-0.4,2
2022-01-22,Kortrijk,Eupen,D,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.7999999999999999,0.19999999999999996,0.31818181818181823,0.25,0.2,1
2022-01-22,St Truiden,Seraing,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.6,2.4,7.2,1.4,2.8,0.0,0.2,0.39999999999999997,0.19999999999999996,0.33333333333333337,0.17073170731707318,0.0,0
2022-01-22,Charleroi,Gent,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.40000000000000013,-0.19999999999999973,0.275,0.3230769230769231,0.19999999999999996,1
2022-01-23,Standard,Club Brugge,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-0.8,0.16666666666666666,0.372093023255814,-0.19999999999999996,1
2022-01-23,St. Gilloise,Genk,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.3999999999999999,0.19999999999999996,0.2804878048780488,0.3333333333333333,-0.19999999999999996,0
2022-01-23,Mechelen,Anderlecht,A,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-0.7999999999999999,0.3611111111111111,0.3283582089552239,-0.19999999999999996,2
2022-01-23,Cercle Brugge,Waregem,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.0,-0.8,0.30952380952380953,0.44642857142857145,0.0,0
2022-01-25,Antwerp,St Truiden,D,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.20000000000000007,2.0,0.4,0.33333333333333337,0.2,1
2022-01-25,Charleroi,Kortrijk,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.40000000000000013,0.6000000000000001,0.275,0.31818181818181823,0.19999999999999996,1
2022-01-25,Gent,Oostende,D,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.7999999999999999,2.6,0.3230769230769231,0.36708860759493667,0.2,1
2022-01-26,Eupen,Standard,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.7999999999999999,-0.3999999999999999,0.25,0.16666666666666666,-0.2,2
2022-01-26,Waregem,Oud-Heverlee Leuven,D,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-1.0,-0.8,0.44642857142857145,0.390625,-0.2,1
2022-01-26,Anderlecht,Cercle Brugge,A,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.4000000000000001,1.6,0.3283582089552239,0.30952380952380953,0.39999999999999997,2
2022-01-26,Seraing,Beerschot VA,H,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.2,2.8,10.2,3.6,2.8,0.0,0.0,0.2,-0.19999999999999996,0.17073170731707318,0.32142857142857145,0.0,0
2022-01-27,Club Brugge,St. Gilloise,D,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.4,1.0,15.4,4.6,6.2,0.4,1.6,0.19999999999999996,0.20000000000000018,0.372093023255814,0.2804878048780488,0.19999999999999996,1
2022-01-28,St Truiden,Charleroi,A,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-1.2000000000000002,-1.8,0.33333333333333337,0.275,-0.6,2
2022-01-29,Beerschot VA,Waregem,D,1.2,2.8,10.2,3.6,2.8,0.0,0.0,2.2,2.2,10.2,5.0,4.4,0.2,0.8,-0.8,-1.5999999999999999,0.32142857142857145,0.44642857142857145,-0.2,1
2022-01-29,Seraing,Eupen,D,0.6,2.4,7.2,1.4,2.8,0.0,0.2,0.8,1.4,10.2,2.8,3.4,0.2,0.6,-0.39999999999999997,-1.2,0.17073170731707318,0.25,-0.2,1
2022-01-29,Cercle Brugge,Oostende,A,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.20000000000000007,1.4000000000000001,0.30952380952380953,0.36708860759493667,0.0,2
2022-01-30,St. Gilloise,Anderlecht,H,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.6000000000000001,-0.4,0.2804878048780488,0.3283582089552239,-0.19999999999999996,0
2022-01-30,Gent,Antwerp,A,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-2.220446049250313e-16,0.3230769230769231,0.4,0.2,2
2022-01-30,Standard,Mechelen,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.0,-0.19999999999999996,0.16666666666666666,0.3611111111111111,0.0,2
2022-01-30,Kortrijk,Club Brugge,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-0.40000000000000013,-1.0,0.31818181818181823,0.372093023255814,-0.19999999999999996,2
2022-02-02,Kortrijk,Antwerp,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.6,1.2,15.0,6.4,7.8,0.2,0.8,0.5999999999999999,-0.8,0.31818181818181823,0.4,0.2,2
2022-02-04,Charleroi,Seraing,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.6,2.0,0.275,0.17073170731707318,0.6,0
2022-02-05,Kortrijk,St Truiden,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.7999999999999999,1.2,0.31818181818181823,0.33333333333333337,0.4,2
2022-02-05,Standard,Cercle Brugge,D,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.6000000000000001,0.16666666666666666,0.30952380952380953,0.2,1
2022-02-05,Antwerp,St. Gilloise,A,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.8,2.220446049250313e-16,0.4,0.2804878048780488,-0.2,2
2022-02-06,Club Brugge,Gent,A,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.40000000000000013,0.20000000000000018,0.372093023255814,0.3230769230769231,0.19999999999999996,2
2022-02-06,Mechelen,Beerschot VA,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.2,2.8,10.2,3.6,2.8,0.0,0.0,1.4,1.5999999999999999,0.3611111111111111,0.32142857142857145,0.4,0
2022-02-06,Anderlecht,Eupen,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.4,0.3283582089552239,0.25,0.39999999999999997,0
2022-02-06,Genk,Waregem,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.2,0.19999999999999996,0.3333333333333333,0.44642857142857145,0.39999999999999997,0
2022-02-09,Waregem,Oostende,D,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.20000000000000007,2.2,0.44642857142857145,0.36708860759493667,0.0,1
2022-02-09,Oud-Heverlee Leuven,Genk,H,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.19999999999999996,0.6000000000000001,0.390625,0.3333333333333333,-0.19999999999999996,0
2022-02-11,Seraing,Antwerp,A,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.6,1.2,15.0,6.4,7.8,0.2,0.8,-0.6000000000000001,-2.2,0.17073170731707318,0.4,-0.2,2
2022-02-12,Eupen,Gent,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-0.7999999999999999,-0.9999999999999998,0.25,0.3230769230769231,-0.2,2
2022-02-12,Mechelen,Oostende,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.7999999999999999,2.2,0.3611111111111111,0.36708860759493667,0.2,0
2022-02-12,Oud-Heverlee Leuven,Cercle Brugge,H,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.0,1.6,0.390625,0.30952380952380953,0.2,0
2022-02-12,Waregem,Anderlecht,A,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-1.4000000000000001,-0.7999999999999999,0.44642857142857145,0.3283582089552239,-0.39999999999999997,2
2022-02-13,Genk,Standard,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.6000000000000001,0.3999999999999999,0.3333333333333333,0.16666666666666666,0.19999999999999996,0
2022-02-13,St. Gilloise,St Truiden,A,1.4,1.0,15.4,4.6,6.2,0.4,1.6,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.0,1.9999999999999998,0.2804878048780488,0.33333333333333337,0.4,2
2022-02-13,Club Brugge,Charleroi,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.0,0.3999999999999999,0.372093023255814,0.275,0.0,0
2022-02-13,Beerschot VA,Kortrijk,H,1.2,2.8,10.2,3.6,2.8,0.0,0.0,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-1.4,-1.2,0.32142857142857145,0.31818181818181823,-0.4,0
2022-02-16,Genk,Mechelen,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.8,1.8,13.4,5.2,4.4,0.4,1.4,0.6000000000000001,0.19999999999999996,0.3333333333333333,0.3611111111111111,0.19999999999999996,0
2022-02-19,Cercle Brugge,Beerschot VA,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.2,2.8,10.2,3.6,2.8,0.0,0.0,0.8,0.7999999999999998,0.30952380952380953,0.32142857142857145,0.2,0
2022-02-19,Kortrijk,Waregem,H,1.0,1.4,12.2,4.2,7.8,0.4,1.4,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.5999999999999999,-0.3999999999999999,0.31818181818181823,0.44642857142857145,0.2,0
2022-02-19,Oostende,Standard,H,0.8,3.0,14.8,5.8,5.4,0.2,0.6,0.4,0.6,9.8,1.8,2.8,0.4,1.4,-0.7999999999999999,-2.0,0.36708860759493667,0.16666666666666666,-0.2,0
2022-02-19,Charleroi,St. Gilloise,A,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.4,1.0,15.4,4.6,6.2,0.4,1.6,0.19999999999999996,-0.19999999999999973,0.275,0.2804878048780488,0.19999999999999996,2
2022-02-20,Antwerp,Mechelen,A,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.5999999999999999,0.40000000000000013,0.4,0.3611111111111111,-0.2,2
2022-02-20,Eupen,Club Brugge,A,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-1.2000000000000002,-1.2,0.25,0.372093023255814,-0.39999999999999997,2
2022-02-20,Anderlecht,Genk,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.8,1.6,15.8,5.6,5.6,0.6,2.0,0.20000000000000018,0.6,0.3283582089552239,0.3333333333333333,0.0,0
2022-02-20,St Truiden,Oud-Heverlee Leuven,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-1.2000000000000002,-2.4,0.33333333333333337,0.390625,-0.4,0
2022-02-23,Gent,Seraing,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.2,2.1999999999999997,0.3230769230769231,0.17073170731707318,0.4,0
2022-02-26,St. Gilloise,Eupen,D,1.4,1.0,15.4,4.6,6.2,0.4,1.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.0,0.9999999999999998,0.2804878048780488,0.25,0.2,1
2022-02-26,Mechelen,Cercle Brugge,D,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.2,2.0,15.8,5.2,7.6,0.2,0.8,0.5999999999999999,0.8,0.3611111111111111,0.30952380952380953,0.2,1
2022-02-26,Oostende,St Truiden,D,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.0,-0.6000000000000003,0.36708860759493667,0.33333333333333337,0.2,1
2022-02-26,Oud-Heverlee Leuven,Anderlecht,D,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.40000000000000013,1.1102230246251565e-16,0.390625,0.3283582089552239,-0.19999999999999996,1
2022-02-27,Club Brugge,Antwerp,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.0,0.19999999999999996,0.372093023255814,0.4,0.39999999999999997,0
2022-02-27,Genk,Kortrijk,H,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.6000000000000001,0.5999999999999999,0.3333333333333333,0.31818181818181823,0.19999999999999996,0
2022-02-27,Standard,Gent,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.4,1.0,12.0,4.2,4.2,0.4,1.4,0.0,-0.5999999999999999,0.16666666666666666,0.3230769230769231,0.0,2
2022-02-27,Waregem,Seraing,H,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.6,2.4,7.2,1.4,2.8,0.0,0.2,0.6000000000000001,1.7999999999999998,0.44642857142857145,0.17073170731707318,0.2,0
2022-03-02,Standard,Beerschot VA,H,0.4,0.6,9.8,1.8,2.8,0.4,1.4,1.2,2.8,10.2,3.6,2.8,0.0,0.0,1.4,1.4,0.16666666666666666,0.32142857142857145,0.4,0
2022-03-04,St Truiden,Mechelen,D,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.7999999999999999,-1.5999999999999999,0.33333333333333337,0.3611111111111111,-0.4,1
2022-03-05,Cercle Brugge,Genk,D,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-1.2,-1.0,0.30952380952380953,0.3333333333333333,-0.39999999999999997,1
2022-03-05,Kortrijk,St. Gilloise,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,1.4,1.0,15.4,4.6,6.2,0.4,1.6,-0.20000000000000018,-0.7999999999999998,0.31818181818181823,0.2804878048780488,0.0,2
2022-03-05,Seraing,Club Brugge,A,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.6,1.0,16.2,6.4,5.2,0.6,1.8,-1.6,-2.4,0.17073170731707318,0.372093023255814,-0.6,2
2022-03-06,Antwerp,Beerschot VA,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.2,2.8,10.2,3.6,2.8,0.0,0.0,0.8,2.0,0.4,0.32142857142857145,0.2,0
2022-03-06,Charleroi,Standard,D,1.6,1.4,15.0,4.4,4.4,0.6,1.8,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.40000000000000013,0.40000000000000013,0.275,0.16666666666666666,0.19999999999999996,1
2022-03-06,Eupen,Oud-Heverlee Leuven,H,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-1.2000000000000002,-1.4,0.25,0.390625,-0.2,0
2022-03-06,Gent,Waregem,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.5999999999999999,0.3999999999999999,0.3230769230769231,0.44642857142857145,0.2,0
2022-03-11,Oud-Heverlee Leuven,St. Gilloise,A,1.6,0.8,11.8,5.0,5.8,0.4,1.8,1.4,1.0,15.4,4.6,6.2,0.4,1.6,0.19999999999999996,0.40000000000000013,0.390625,0.2804878048780488,0.0,2
2022-03-12,Mechelen,Charleroi,D,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.6,1.4,15.0,4.4,4.4,0.6,1.8,-0.40000000000000013,-0.20000000000000018,0.3611111111111111,0.275,-0.19999999999999996,1
2022-03-12,Cercle Brugge,Kortrijk,H,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.0,1.4,12.2,4.2,7.8,0.4,1.4,-0.5999999999999999,-0.40000000000000013,0.30952380952380953,0.31818181818181823,-0.2,0
2022-03-12,Waregem,Eupen,H,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.20000000000000007,0.5999999999999999,0.44642857142857145,0.25,0.0,0
2022-03-13,Anderlecht,Antwerp,H,1.4,0.6,12.4,4.4,5.8,0.6,2.2,1.6,1.2,15.0,6.4,7.8,0.2,0.8,1.4000000000000001,0.3999999999999998,0.3283582089552239,0.4,0.39999999999999997,0
2022-03-13,Genk,St Truiden,A,1.8,1.6,15.8,5.6,5.6,0.6,2.0,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.4,1.7999999999999998,0.3333333333333333,0.33333333333333337,0.6,2
2022-03-13,Beerschot VA,Gent,A,1.2,2.8,10.2,3.6,2.8,0.0,0.0,1.4,1.0,12.0,4.2,4.2,0.4,1.4,-1.4,-1.9999999999999998,0.32142857142857145,0.3230769230769231,-0.4,2
2022-03-13,Standard,Seraing,A,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.2,1.5999999999999999,0.16666666666666666,0.17073170731707318,0.4,2
2022-03-18,St. Gilloise,Oostende,D,1.4,1.0,15.4,4.6,6.2,0.4,1.6,0.8,3.0,14.8,5.8,5.4,0.2,0.6,1.0,2.6,0.2804878048780488,0.36708860759493667,0.2,1
2022-03-19,Eupen,Mechelen,D,0.8,1.4,10.2,2.8,3.4,0.2,0.6,1.8,1.8,13.4,5.2,4.4,0.4,1.4,-0.7999999999999999,-0.5999999999999999,0.25,0.3611111111111111,-0.2,1
2022-03-19,Charleroi,Cercle Brugge,H,1.6,1.4,15.0,4.4,4.4,0.6,1.8,1.2,2.0,15.8,5.2,7.6,0.2,0.8,1.0,1.0000000000000002,0.275,0.30952380952380953,0.39999999999999997,0
2022-03-19,Seraing,Oud-Heverlee Leuven,D,0.6,2.4,7.2,1.4,2.8,0.0,0.2,1.6,0.8,11.8,5.0,5.8,0.4,1.8,-1.6,-2.5999999999999996,0.17073170731707318,0.390625,-0.4,1
2022-03-19,Antwerp,Waregem,H,1.6,1.2,15.0,6.4,7.8,0.2,0.8,2.2,2.2,10.2,5.0,4.4,0.2,0.8,0.0,0.40000000000000013,0.4,0.44642857142857145,0.0,0
2022-03-20,Club Brugge,Genk,H,1.6,1.0,16.2,6.4,5.2,0.6,1.8,1.8,1.6,15.8,5.6,5.6,0.6,2.0,-0.19999999999999996,0.40000000000000013,0.372093023255814,0.3333333333333333,0.0,0
2022-03-20,Kortrijk,Standard,A,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.4,0.6,9.8,1.8,2.8,0.4,1.4,0.0,-0.19999999999999996,0.31818181818181823,0.16666666666666666,0.0,2
2022-03-20,Gent,Anderlecht,H,1.4,1.0,12.0,4.2,4.2,0.4,1.4,1.4,0.6,12.4,4.4,5.8,0.6,2.2,-0.8000000000000003,-0.4,0.3230769230769231,0.3283582089552239,-0.19999999999999996,0
2022-03-20,St Truiden,Beerschot VA,H,1.2,2.8,8.6,3.2,3.4,0.0,0.6,1.2,2.8,10.2,3.6,2.8,0.0,0.0,0.6,0.0,0.33333333333333337,0.32142857142857145,0.0,0
2022-04-02,Waregem,St Truiden,A,2.2,2.2,10.2,5.0,4.4,0.2,0.8,1.2,2.8,8.6,3.2,3.4,0.0,0.6,0.20000000000000007,1.5999999999999999,0.44642857142857145,0.33333333333333337,0.2,2
2022-04-02,Mechelen,Kortrijk,H,1.8,1.8,13.4,5.2,4.4,0.4,1.4,1.0,1.4,12.2,4.2,7.8,0.4,1.4,0.0,0.3999999999999999,0.3611111111111111,0.31818181818181823,0.0,0
