Date,HomeTeam,AwayTeam,Target,home_avg_goals_scored,home_avg_goals_conceded,home_avg_shots,home_avg_shots_target,home_avg_corners,home_win_rate,home_form,away_avg_goals_scored,away_avg_goals_conceded,away_avg_shots,away_avg_shots_target,away_avg_corners,away_win_rate,away_form,form_difference,goal_difference,home_shot_efficiency,away_shot_efficiency,home_advantage,Target_encoded
2023-02-18,Antwerp,Eupen,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.4,-2.220446049250313e-16,0.35714285714285715,0.25,0.0,0
2023-02-18,Oostende,Charleroi,D,0.8,2.0,12.6,4.2,4.4,0.0,0.4,2.0,1.4,14.2,5.4,4.8,0.6,2.2,-1.8000000000000003,-1.8,0.3088235294117647,0.3552631578947369,-0.6,1
2023-02-18,Seraing,Waregem,D,0.8,2.4,8.6,3.2,5.0,0.2,0.6,0.8,1.8,11.6,3.0,4.8,0.0,0.6,0.0,-0.5999999999999999,0.33333333333333337,0.2380952380952381,0.2,1
2023-02-18,St. Gilloise,Standard,A,2.0,0.4,13.6,5.6,4.4,0.8,2.6,0.4,0.2,8.6,2.6,3.6,0.2,1.2,1.4000000000000001,1.4000000000000001,0.3835616438356164,0.27083333333333337,0.6000000000000001,2
2023-02-19,Cercle Brugge,Club Brugge,D,1.2,2.0,13.8,4.4,5.2,0.2,0.8,2.4,0.8,18.6,6.8,6.4,0.8,2.6,-1.8,-2.4,0.2972972972972973,0.346938775510204,-0.6000000000000001,1
2023-02-19,Gent,Oud-Heverlee Leuven,H,0.8,3.4,10.2,3.2,4.8,0.0,0.0,0.8,2.6,10.0,2.6,6.0,0.0,0.2,-0.2,-0.7999999999999996,0.28571428571428575,0.23636363636363636,0.0,0
2023-02-19,Kortrijk,Anderlecht,D,2.0,1.2,11.6,4.2,4.8,0.6,2.0,2.0,1.8,14.4,5.2,4.4,0.4,1.2,0.8,0.6000000000000001,0.33333333333333337,0.33766233766233766,0.19999999999999996,1
2023-02-19,St Truiden,Westerlo,A,2.2,1.6,13.0,5.2,5.0,0.6,2.0,2.2,2.2,14.2,5.0,7.4,0.4,1.4,0.6000000000000001,0.6000000000000001,0.37142857142857144,0.32894736842105265,0.19999999999999996,2
2023-02-24,Waregem,Kortrijk,D,0.8,1.8,11.8,3.0,5.2,0.0,0.6,2.0,1.2,11.6,4.2,4.8,0.6,2.0,-1.4,-1.8,0.234375,0.33333333333333337,-0.6,1
2023-02-25,Seraing,Mechelen,A,0.6,2.0,7.4,2.2,4.2,0.2,0.8,1.2,1.0,13.2,3.4,6.8,0.2,1.4,-0.5999999999999999,-1.5999999999999999,0.2619047619047619,0.23943661971830987,0.0,2
